iso3,country,indicator_id,value,value_low,value_high,year,confidence_tier,source,note
PNG,Papua New Guinea,homicide,7.0,7.0,7.0,2023,A,UNODC,
PNG,Papua New Guinea,internet,32.0,32.0,32.0,2023,A,ITU / World Bank,
PNG,Papua New Guinea,ladder,4.2,3.36,5.04,2023,C,Gallup World Poll via World Happiness Report,
PNG,Papua New Guinea,lsec_comp,35.0,35.0,35.0,2023,A,UNESCO UIS,
PNG,Papua New Guinea,mobile_bb,25.0,22.5,27.5,2023,B,ITU,
PNG,Papua New Guinea,neet,35.0,33.25,36.75,2023,B,ILOSTAT / national LFS (PLFS for India),
PNG,Papua New Guinea,neet_gap,15.0,14.25,15.75,2023,B,Derived from ILOSTAT / national LFS,
PNG,Papua New Guinea,stunting,48.0,45.12,50.88,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
PNG,Papua New Guinea,suicide,7.0,7.0,7.0,2023,A,WHO Global Health Estimates; NCRB for India,
PNG,Papua New Guinea,u5mr,42.0,42.0,42.0,2023,A,UN IGME,
PNG,Papua New Guinea,water,45.0,45.0,45.0,2023,A,WHO/UNICEF JMP,
PNG,Papua New Guinea,y_unemp,4.0,3.8,4.2,2023,B,ILOSTAT,
PNG,Papua New Guinea,youth_lit,65.0,65.0,65.0,2023,A,UNESCO UIS,
PRY,Paraguay,adol_fert,60.0,60.0,60.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
PRY,Paraguay,child_labour,15.0,13.5,16.5,2023,B,ILO/UNICEF,
PRY,Paraguay,child_marriage,22.0,22.0,22.0,2023,A,UNICEF; DHS/MICS,
PRY,Paraguay,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
PRY,Paraguay,hlo,366.83,355.83,377.83,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
PRY,Paraguay,homicide,7.0,7.0,7.0,2023,A,UNODC,
PRY,Paraguay,internet,75.0,75.0,75.0,2023,A,ITU / World Bank,
PRY,Paraguay,ladder,6.4,5.12,7.68,2023,C,Gallup World Poll via World Happiness Report,
PRY,Paraguay,lsec_comp,72.0,72.0,72.0,2023,A,UNESCO UIS,
PRY,Paraguay,mobile_bb,60.0,54.0,66.0,2023,B,ITU,
PRY,Paraguay,neet,20.0,19.0,21.0,2023,B,ILOSTAT / national LFS (PLFS for India),
PRY,Paraguay,neet_gap,15.0,14.25,15.75,2023,B,Derived from ILOSTAT / national LFS,
PRY,Paraguay,stunting,5.5,5.17,5.83,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
PRY,Paraguay,suicide,9.0,9.0,9.0,2023,A,WHO Global Health Estimates; NCRB for India,
PRY,Paraguay,u5mr,18.0,18.0,18.0,2023,A,UN IGME,
PRY,Paraguay,water,95.0,95.0,95.0,2023,A,WHO/UNICEF JMP,
PRY,Paraguay,y_unemp,13.0,12.35,13.65,2023,B,ILOSTAT,
PRY,Paraguay,youth_lit,99.0,99.0,99.0,2023,A,UNESCO UIS,
PER,Peru,adol_fert,49.0,49.0,49.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
PER,Peru,child_labour,17.0,15.3,18.7,2023,B,ILO/UNICEF,
PER,Peru,child_marriage,17.0,17.0,17.0,2023,A,UNICEF; DHS/MICS,
PER,Peru,electricity,96.0,96.0,96.0,2023,A,World Bank / IEA,
PER,Peru,hlo,419.49,406.91,432.07,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
PER,Peru,homicide,7.5,7.5,7.5,2023,A,UNODC,
PER,Peru,internet,72.0,72.0,72.0,2023,A,ITU / World Bank,
PER,Peru,ladder,5.55,4.44,6.66,2023,C,Gallup World Poll via World Happiness Report,
PER,Peru,lsec_comp,84.0,84.0,84.0,2023,A,UNESCO UIS,
PER,Peru,mobile_bb,70.0,63.0,77.0,2023,B,ITU,
PER,Peru,neet,20.0,19.0,21.0,2023,B,ILOSTAT / national LFS (PLFS for India),
PER,Peru,neet_gap,9.0,8.55,9.45,2023,B,Derived from ILOSTAT / national LFS,
PER,Peru,stunting,11.0,10.34,11.66,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
PER,Peru,suicide,5.5,5.5,5.5,2023,A,WHO Global Health Estimates; NCRB for India,
PER,Peru,u5mr,12.0,12.0,12.0,2023,A,UN IGME,
PER,Peru,water,93.0,93.0,93.0,2023,A,WHO/UNICEF JMP,
PER,Peru,y_unemp,13.0,12.35,13.65,2023,B,ILOSTAT,
PER,Peru,youth_lit,99.0,99.0,99.0,2023,A,UNESCO UIS,
PHL,Philippines,adol_fert,45.0,45.0,45.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
PHL,Philippines,child_labour,10.0,9.0,11.0,2023,B,ILO/UNICEF,
PHL,Philippines,child_marriage,17.0,17.0,17.0,2023,A,UNICEF; DHS/MICS,
PHL,Philippines,electricity,97.0,97.0,97.0,2023,A,World Bank / IEA,
PHL,Philippines,hlo,367.48,356.46,378.5,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
PHL,Philippines,homicide,4.5,4.5,4.5,2023,A,UNODC,
PHL,Philippines,internet,73.0,73.0,73.0,2023,A,ITU / World Bank,
PHL,Philippines,ladder,6.11,4.89,7.33,2023,C,Gallup World Poll via World Happiness Report,
PHL,Philippines,lsec_comp,80.0,80.0,80.0,2023,A,UNESCO UIS,
PHL,Philippines,mobile_bb,60.0,54.0,66.0,2023,B,ITU,
PHL,Philippines,neet,18.0,17.1,18.9,2023,B,ILOSTAT / national LFS (PLFS for India),
PHL,Philippines,neet_gap,8.0,7.6,8.4,2023,B,Derived from ILOSTAT / national LFS,
PHL,Philippines,stunting,26.7,25.1,28.3,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
PHL,Philippines,suicide,3.7,3.7,3.7,2023,A,WHO Global Health Estimates; NCRB for India,
PHL,Philippines,u5mr,26.0,26.0,26.0,2023,A,UN IGME,
PHL,Philippines,water,94.0,94.0,94.0,2023,A,WHO/UNICEF JMP,
PHL,Philippines,y_unemp,7.0,6.65,7.35,2023,B,ILOSTAT,
PHL,Philippines,youth_lit,98.0,98.0,98.0,2023,A,UNESCO UIS,
POL,Poland,adol_fert,8.0,8.0,8.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
POL,Poland,child_labour,0.0,0.0,0.0,2023,B,ILO/UNICEF,
POL,Poland,child_marriage,0.5,0.5,0.5,2023,A,UNICEF; DHS/MICS,
POL,Poland,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
POL,Poland,hlo,528.84,512.97,544.71,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
POL,Poland,homicide,0.7,0.7,0.7,2023,A,UNODC,
POL,Poland,internet,88.0,88.0,88.0,2023,A,ITU / World Bank,
POL,Poland,ladder,6.44,5.15,7.73,2023,C,Gallup World Poll via World Happiness Report,
POL,Poland,lsec_comp,96.0,96.0,96.0,2023,A,UNESCO UIS,
POL,Poland,mobile_bb,90.0,81.0,99.0,2023,B,ITU,
POL,Poland,neet,11.0,10.45,11.55,2023,B,ILOSTAT / national LFS (PLFS for India),
POL,Poland,neet_gap,3.0,2.85,3.15,2023,B,Derived from ILOSTAT / national LFS,
POL,Poland,stunting,2.5,2.35,2.65,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
POL,Poland,suicide,11.5,11.5,11.5,2023,A,WHO Global Health Estimates; NCRB for India,
POL,Poland,u5mr,4.0,4.0,4.0,2023,A,UN IGME,
POL,Poland,water,100.0,100.0,100.0,2023,A,WHO/UNICEF JMP,
POL,Poland,y_unemp,12.0,11.4,12.6,2023,B,ILOSTAT,
POL,Poland,youth_lit,100.0,100.0,100.0,2023,A,UNESCO UIS,
PRT,Portugal,adol_fert,6.0,6.0,6.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
PRT,Portugal,child_labour,0.0,0.0,0.0,2023,B,ILO/UNICEF,
PRT,Portugal,child_marriage,0.2,0.2,0.2,2023,A,UNICEF; DHS/MICS,
PRT,Portugal,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
PRT,Portugal,hlo,525.21,509.45,540.97,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
PRT,Portugal,homicide,0.9,0.9,0.9,2023,A,UNODC,
PRT,Portugal,internet,88.0,88.0,88.0,2023,A,ITU / World Bank,
PRT,Portugal,ladder,6.13,4.9,7.36,2023,C,Gallup World Poll via World Happiness Report,
PRT,Portugal,lsec_comp,92.0,92.0,92.0,2023,A,UNESCO UIS,
PRT,Portugal,mobile_bb,90.0,81.0,99.0,2023,B,ITU,
PRT,Portugal,neet,10.0,9.5,10.5,2023,B,ILOSTAT / national LFS (PLFS for India),
PRT,Portugal,neet_gap,1.5,1.42,1.58,2023,B,Derived from ILOSTAT / national LFS,
PRT,Portugal,stunting,2.5,2.35,2.65,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
PRT,Portugal,suicide,12.0,12.0,12.0,2023,A,WHO Global Health Estimates; NCRB for India,
PRT,Portugal,u5mr,3.2,3.2,3.2,2023,A,UN IGME,
PRT,Portugal,water,100.0,100.0,100.0,2023,A,WHO/UNICEF JMP,
PRT,Portugal,y_unemp,21.0,19.95,22.05,2023,B,ILOSTAT,
PRT,Portugal,youth_lit,99.0,99.0,99.0,2023,A,UNESCO UIS,
ROU,Romania,adol_fert,34.0,34.0,34.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
ROU,Romania,child_labour,1.0,0.9,1.1,2023,B,ILO/UNICEF,
ROU,Romania,child_marriage,3.0,3.0,3.0,2023,A,UNICEF; DHS/MICS,
ROU,Romania,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
ROU,Romania,hlo,469.42,455.34,483.5,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
ROU,Romania,homicide,1.5,1.5,1.5,2023,A,UNODC,
ROU,Romania,internet,89.0,89.0,89.0,2023,A,ITU / World Bank,
ROU,Romania,ladder,6.49,5.19,7.79,2023,C,Gallup World Poll via World Happiness Report,
ROU,Romania,lsec_comp,88.0,88.0,88.0,2023,A,UNESCO UIS,
ROU,Romania,mobile_bb,100.0,90.0,110.0,2023,B,ITU,
ROU,Romania,neet,19.0,18.05,19.95,2023,B,ILOSTAT / national LFS (PLFS for India),
ROU,Romania,neet_gap,6.0,5.7,6.3,2023,B,Derived from ILOSTAT / national LFS,
ROU,Romania,stunting,8.0,7.52,8.48,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
ROU,Romania,suicide,9.5,9.5,9.5,2023,A,WHO Global Health Estimates; NCRB for India,
ROU,Romania,u5mr,6.0,6.0,6.0,2023,A,UN IGME,
ROU,Romania,water,98.0,98.0,98.0,2023,A,WHO/UNICEF JMP,
ROU,Romania,y_unemp,21.0,19.95,22.05,2023,B,ILOSTAT,
ROU,Romania,youth_lit,99.0,99.0,99.0,2023,A,UNESCO UIS,
RUS,Russia,adol_fert,16.0,16.0,16.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
RUS,Russia,child_labour,0.5,0.45,0.55,2023,B,ILO/UNICEF,
RUS,Russia,child_marriage,1.0,1.0,1.0,2023,A,UNICEF; DHS/MICS,
RUS,Russia,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
RUS,Russia,hlo,551.63,535.08,568.18,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
RUS,Russia,homicide,7.0,7.0,7.0,2023,A,UNODC,
RUS,Russia,internet,90.0,90.0,90.0,2023,A,ITU / World Bank,
RUS,Russia,ladder,5.79,4.63,6.95,2023,C,Gallup World Poll via World Happiness Report,
RUS,Russia,lsec_comp,95.0,95.0,95.0,2023,A,UNESCO UIS,
RUS,Russia,mobile_bb,110.0,99.0,121.0,2023,B,ITU,
RUS,Russia,neet,12.5,11.88,13.12,2023,B,ILOSTAT / national LFS (PLFS for India),
RUS,Russia,neet_gap,4.0,3.8,4.2,2023,B,Derived from ILOSTAT / national LFS,
RUS,Russia,stunting,3.0,2.82,3.18,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
RUS,Russia,suicide,21.6,21.6,21.6,2023,A,WHO Global Health Estimates; NCRB for India,
RUS,Russia,u5mr,4.7,4.7,4.7,2023,A,UN IGME,
RUS,Russia,water,97.0,97.0,97.0,2023,A,WHO/UNICEF JMP,
RUS,Russia,y_unemp,14.0,13.3,14.7,2023,B,ILOSTAT,
RUS,Russia,youth_lit,100.0,100.0,100.0,2023,A,UNESCO UIS,
RWA,Rwanda,adol_fert,35.0,35.0,35.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
RWA,Rwanda,child_labour,19.0,17.1,20.9,2023,B,ILO/UNICEF,
RWA,Rwanda,child_marriage,7.0,7.0,7.0,2023,A,UNICEF; DHS/MICS,
RWA,Rwanda,electricity,52.0,52.0,52.0,2023,A,World Bank / IEA,
RWA,Rwanda,hlo,346.68,325.88,367.48,2023,C,"Altinok, Angrist & Patrinos (2018) / World Bank HLO","Imputed by OLS on log(u5mr), youth_lit, lsec_comp, internet; R2=0.87"
RWA,Rwanda,homicide,2.5,2.5,2.5,2023,A,UNODC,
RWA,Rwanda,internet,32.0,32.0,32.0,2023,A,ITU / World Bank,
RWA,Rwanda,ladder,3.3,2.64,3.96,2023,C,Gallup World Poll via World Happiness Report,
RWA,Rwanda,lsec_comp,45.0,45.0,45.0,2023,A,UNESCO UIS,
RWA,Rwanda,mobile_bb,40.0,36.0,44.0,2023,B,ITU,
RWA,Rwanda,neet,20.0,19.0,21.0,2023,B,ILOSTAT / national LFS (PLFS for India),
RWA,Rwanda,neet_gap,10.0,9.5,10.5,2023,B,Derived from ILOSTAT / national LFS,
RWA,Rwanda,stunting,33.0,31.02,34.98,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
RWA,Rwanda,suicide,8.0,8.0,8.0,2023,A,WHO Global Health Estimates; NCRB for India,
RWA,Rwanda,u5mr,39.0,39.0,39.0,2023,A,UN IGME,
RWA,Rwanda,water,65.0,65.0,65.0,2023,A,WHO/UNICEF JMP,
RWA,Rwanda,y_unemp,10.0,9.5,10.5,2023,B,ILOSTAT,
RWA,Rwanda,youth_lit,85.0,85.0,85.0,2023,A,UNESCO UIS,
SAU,Saudi Arabia,adol_fert,8.0,8.0,8.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
SAU,Saudi Arabia,child_labour,0.0,0.0,0.0,2023,B,ILO/UNICEF,
SAU,Saudi Arabia,child_marriage,3.0,3.0,3.0,2023,A,UNICEF; DHS/MICS,
SAU,Saudi Arabia,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
SAU,Saudi Arabia,hlo,375.6,364.33,386.87,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
SAU,Saudi Arabia,homicide,1.2,1.2,1.2,2023,A,UNODC,
SAU,Saudi Arabia,internet,100.0,100.0,100.0,2023,A,ITU / World Bank,
SAU,Saudi Arabia,ladder,6.59,5.27,7.91,2023,C,Gallup World Poll via World Happiness Report,
SAU,Saudi Arabia,lsec_comp,92.0,92.0,92.0,2023,A,UNESCO UIS,
SAU,Saudi Arabia,mobile_bb,120.0,108.0,132.0,2023,B,ITU,
SAU,Saudi Arabia,neet,20.0,19.0,21.0,2023,B,ILOSTAT / national LFS (PLFS for India),
SAU,Saudi Arabia,neet_gap,15.0,14.25,15.75,2023,B,Derived from ILOSTAT / national LFS,
SAU,Saudi Arabia,stunting,4.0,3.76,4.24,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
SAU,Saudi Arabia,suicide,4.0,4.0,4.0,2023,A,WHO Global Health Estimates; NCRB for India,
SAU,Saudi Arabia,u5mr,6.7,6.7,6.7,2023,A,UN IGME,
SAU,Saudi Arabia,water,100.0,100.0,100.0,2023,A,WHO/UNICEF JMP,
SAU,Saudi Arabia,y_unemp,17.0,16.15,17.85,2023,B,ILOSTAT,
SAU,Saudi Arabia,youth_lit,99.0,99.0,99.0,2023,A,UNESCO UIS,
SEN,Senegal,adol_fert,68.0,68.0,68.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
SEN,Senegal,child_labour,22.0,19.8,24.2,2023,B,ILO/UNICEF,
SEN,Senegal,child_marriage,31.0,31.0,31.0,2023,A,UNICEF; DHS/MICS,
SEN,Senegal,electricity,70.0,70.0,70.0,2023,A,World Bank / IEA,
SEN,Senegal,hlo,319.54,309.95,329.13,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
SEN,Senegal,homicide,2.5,2.5,2.5,2023,A,UNODC,
SEN,Senegal,internet,60.0,60.0,60.0,2023,A,ITU / World Bank,
SEN,Senegal,ladder,5.2,4.16,6.24,2023,C,Gallup World Poll via World Happiness Report,
SEN,Senegal,lsec_comp,45.0,45.0,45.0,2023,A,UNESCO UIS,
SEN,Senegal,mobile_bb,70.0,63.0,77.0,2023,B,ITU,
SEN,Senegal,neet,25.0,23.75,26.25,2023,B,ILOSTAT / national LFS (PLFS for India),
SEN,Senegal,neet_gap,15.0,14.25,15.75,2023,B,Derived from ILOSTAT / national LFS,
SEN,Senegal,stunting,17.0,15.98,18.02,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
SEN,Senegal,suicide,7.0,7.0,7.0,2023,A,WHO Global Health Estimates; NCRB for India,
SEN,Senegal,u5mr,37.0,37.0,37.0,2023,A,UN IGME,
SEN,Senegal,water,85.0,85.0,85.0,2023,A,WHO/UNICEF JMP,
SEN,Senegal,y_unemp,4.0,3.8,4.2,2023,B,ILOSTAT,
SEN,Senegal,youth_lit,72.0,72.0,72.0,2023,A,UNESCO UIS,
SRB,Serbia,adol_fert,15.0,15.0,15.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
SRB,Serbia,child_labour,5.0,4.5,5.5,2023,B,ILO/UNICEF,
SRB,Serbia,child_marriage,3.0,3.0,3.0,2023,A,UNICEF; DHS/MICS,
SRB,Serbia,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
SRB,Serbia,hlo,512.22,496.85,527.59,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
SRB,Serbia,homicide,1.1,1.1,1.1,2023,A,UNODC,
SRB,Serbia,internet,84.0,84.0,84.0,2023,A,ITU / World Bank,
SRB,Serbia,ladder,6.18,4.94,7.42,2023,C,Gallup World Poll via World Happiness Report,
SRB,Serbia,lsec_comp,93.0,93.0,93.0,2023,A,UNESCO UIS,
SRB,Serbia,mobile_bb,80.0,72.0,88.0,2023,B,ITU,
SRB,Serbia,neet,17.0,16.15,17.85,2023,B,ILOSTAT / national LFS (PLFS for India),
SRB,Serbia,neet_gap,4.0,3.8,4.2,2023,B,Derived from ILOSTAT / national LFS,
SRB,Serbia,stunting,4.5,4.23,4.77,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
SRB,Serbia,suicide,10.0,10.0,10.0,2023,A,WHO Global Health Estimates; NCRB for India,
SRB,Serbia,u5mr,5.5,5.5,5.5,2023,A,UN IGME,
SRB,Serbia,water,95.0,95.0,95.0,2023,A,WHO/UNICEF JMP,
SRB,Serbia,y_unemp,25.0,23.75,26.25,2023,B,ILOSTAT,
SRB,Serbia,youth_lit,99.0,99.0,99.0,2023,A,UNESCO UIS,
SGP,Singapore,adol_fert,2.5,2.5,2.5,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
SGP,Singapore,child_labour,0.0,0.0,0.0,2023,B,ILO/UNICEF,
SGP,Singapore,child_marriage,0.2,0.2,0.2,2023,A,UNICEF; DHS/MICS,
SGP,Singapore,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
SGP,Singapore,hlo,619.17,600.59,637.75,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
SGP,Singapore,homicide,0.2,0.2,0.2,2023,A,UNODC,
SGP,Singapore,internet,96.0,96.0,96.0,2023,A,ITU / World Bank,
SGP,Singapore,ladder,6.52,5.22,7.82,2023,C,Gallup World Poll via World Happiness Report,
SGP,Singapore,lsec_comp,98.0,98.0,98.0,2023,A,UNESCO UIS,
SGP,Singapore,mobile_bb,160.0,144.0,176.0,2023,B,ITU,
SGP,Singapore,neet,5.0,4.75,5.25,2023,B,ILOSTAT / national LFS (PLFS for India),
SGP,Singapore,neet_gap,1.0,0.95,1.05,2023,B,Derived from ILOSTAT / national LFS,
SGP,Singapore,stunting,2.5,2.35,2.65,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
SGP,Singapore,suicide,9.0,9.0,9.0,2023,A,WHO Global Health Estimates; NCRB for India,
SGP,Singapore,u5mr,2.1,2.1,2.1,2023,A,UN IGME,
SGP,Singapore,water,100.0,100.0,100.0,2023,A,WHO/UNICEF JMP,
SGP,Singapore,y_unemp,7.0,6.65,7.35,2023,B,ILOSTAT,
SGP,Singapore,youth_lit,100.0,100.0,100.0,2023,A,UNESCO UIS,
SVN,Slovenia,adol_fert,4.0,4.0,4.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
SVN,Slovenia,child_labour,0.0,0.0,0.0,2023,B,ILO/UNICEF,
SVN,Slovenia,child_marriage,0.5,0.5,0.5,2023,A,UNICEF; DHS/MICS,
SVN,Slovenia,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
SVN,Slovenia,hlo,518.04,502.5,533.58,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
SVN,Slovenia,homicide,0.6,0.6,0.6,2023,A,UNODC,
SVN,Slovenia,internet,90.0,90.0,90.0,2023,A,ITU / World Bank,
SVN,Slovenia,ladder,6.63,5.3,7.96,2023,C,Gallup World Poll via World Happiness Report,
SVN,Slovenia,lsec_comp,97.0,97.0,97.0,2023,A,UNESCO UIS,
SVN,Slovenia,mobile_bb,90.0,81.0,99.0,2023,B,ITU,
SVN,Slovenia,neet,8.0,7.6,8.4,2023,B,ILOSTAT / national LFS (PLFS for India),
SVN,Slovenia,neet_gap,2.0,1.9,2.1,2023,B,Derived from ILOSTAT / national LFS,
SVN,Slovenia,stunting,1.5,1.41,1.59,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
SVN,Slovenia,suicide,15.0,15.0,15.0,2023,A,WHO Global Health Estimates; NCRB for India,
SVN,Slovenia,u5mr,2.0,2.0,2.0,2023,A,UN IGME,
SVN,Slovenia,water,100.0,100.0,100.0,2023,A,WHO/UNICEF JMP,
SVN,Slovenia,y_unemp,12.0,11.4,12.6,2023,B,ILOSTAT,
SVN,Slovenia,youth_lit,100.0,100.0,100.0,2023,A,UNESCO UIS,
SOM,Somalia,adol_fert,110.0,110.0,110.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
SOM,Somalia,child_labour,49.0,44.1,53.9,2023,B,ILO/UNICEF,
SOM,Somalia,child_marriage,45.0,45.0,45.0,2023,A,UNICEF; DHS/MICS,
SOM,Somalia,electricity,50.0,50.0,50.0,2023,A,World Bank / IEA,
SOM,Somalia,hlo,269.81,253.62,286.0,2023,C,"Altinok, Angrist & Patrinos (2018) / World Bank HLO","Imputed by OLS on log(u5mr), youth_lit, lsec_comp, internet; R2=0.87"
SOM,Somalia,homicide,6.0,6.0,6.0,2023,A,UNODC,
SOM,Somalia,internet,28.0,28.0,28.0,2023,A,ITU / World Bank,
SOM,Somalia,ladder,3.5,2.8,4.2,2023,C,Gallup World Poll via World Happiness Report,
SOM,Somalia,lsec_comp,20.0,20.0,20.0,2023,A,UNESCO UIS,
SOM,Somalia,mobile_bb,25.0,22.5,27.5,2023,B,ITU,
SOM,Somalia,neet,45.0,42.75,47.25,2023,B,ILOSTAT / national LFS (PLFS for India),
SOM,Somalia,neet_gap,25.0,23.75,26.25,2023,B,Derived from ILOSTAT / national LFS,
SOM,Somalia,stunting,28.0,26.32,29.68,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
SOM,Somalia,suicide,6.0,6.0,6.0,2023,A,WHO Global Health Estimates; NCRB for India,
SOM,Somalia,u5mr,106.0,106.0,106.0,2023,A,UN IGME,
SOM,Somalia,water,55.0,55.0,55.0,2023,A,WHO/UNICEF JMP,
SOM,Somalia,y_unemp,20.0,19.0,21.0,2023,B,ILOSTAT,
SOM,Somalia,youth_lit,50.0,50.0,50.0,2023,A,UNESCO UIS,
ZAF,South Africa,adol_fert,60.0,60.0,60.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
ZAF,South Africa,child_labour,2.0,1.8,2.2,2023,B,ILO/UNICEF,
ZAF,South Africa,child_marriage,4.0,4.0,4.0,2023,A,UNICEF; DHS/MICS,
ZAF,South Africa,electricity,86.0,86.0,86.0,2023,A,World Bank / IEA,
ZAF,South Africa,hlo,374.06,362.84,385.28,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
ZAF,South Africa,homicide,41.9,41.9,41.9,2023,A,UNODC,
ZAF,South Africa,internet,78.0,78.0,78.0,2023,A,ITU / World Bank,
ZAF,South Africa,ladder,5.42,4.34,6.5,2023,C,Gallup World Poll via World Happiness Report,
ZAF,South Africa,lsec_comp,80.0,80.0,80.0,2023,A,UNESCO UIS,
ZAF,South Africa,mobile_bb,110.0,99.0,121.0,2023,B,ITU,
ZAF,South Africa,neet,35.0,33.25,36.75,2023,B,ILOSTAT / national LFS (PLFS for India),
ZAF,South Africa,neet_gap,8.0,7.6,8.4,2023,B,Derived from ILOSTAT / national LFS,
ZAF,South Africa,stunting,23.0,21.62,24.38,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
ZAF,South Africa,suicide,23.5,23.5,23.5,2023,A,WHO Global Health Estimates; NCRB for India,
ZAF,South Africa,u5mr,33.0,33.0,33.0,2023,A,UN IGME,
ZAF,South Africa,water,94.0,94.0,94.0,2023,A,WHO/UNICEF JMP,
ZAF,South Africa,y_unemp,45.0,42.75,47.25,2023,B,ILOSTAT,
ZAF,South Africa,youth_lit,95.0,95.0,95.0,2023,A,UNESCO UIS,
KOR,South Korea,adol_fert,1.3,1.3,1.3,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
KOR,South Korea,child_labour,0.0,0.0,0.0,2023,B,ILO/UNICEF,
KOR,South Korea,child_marriage,0.2,0.2,0.2,2023,A,UNICEF; DHS/MICS,
KOR,South Korea,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
KOR,South Korea,hlo,607.23,589.01,625.45,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
KOR,South Korea,homicide,0.6,0.6,0.6,2023,A,UNODC,
KOR,South Korea,internet,97.0,97.0,97.0,2023,A,ITU / World Bank,
KOR,South Korea,ladder,6.06,4.85,7.27,2023,C,Gallup World Poll via World Happiness Report,
KOR,South Korea,lsec_comp,99.0,99.0,99.0,2023,A,UNESCO UIS,
KOR,South Korea,mobile_bb,120.0,108.0,132.0,2023,B,ITU,
KOR,South Korea,neet,18.0,17.1,18.9,2023,B,ILOSTAT / national LFS (PLFS for India),
KOR,South Korea,neet_gap,3.0,2.85,3.15,2023,B,Derived from ILOSTAT / national LFS,
KOR,South Korea,stunting,2.2,2.07,2.33,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
KOR,South Korea,suicide,24.1,24.1,24.1,2023,A,WHO Global Health Estimates; NCRB for India,
KOR,South Korea,u5mr,3.0,3.0,3.0,2023,A,UN IGME,
KOR,South Korea,water,100.0,100.0,100.0,2023,A,WHO/UNICEF JMP,
KOR,South Korea,y_unemp,7.0,6.65,7.35,2023,B,ILOSTAT,
KOR,South Korea,youth_lit,100.0,100.0,100.0,2023,A,UNESCO UIS,
SSD,South Sudan,adol_fert,100.0,100.0,100.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
SSD,South Sudan,child_labour,45.0,40.5,49.5,2023,B,ILO/UNICEF,
